id.cancer	sex	age	country_name	year	cases.number
	Male	10-14		1976	6577
	Male	10-14		1977	6732
	Male	10-14		1978	6405
	Male	10-14		1979	6396
	Male	10-14		1980	7760
	Male	10-14		1981	8374
	Male	10-14		1982	8771
	Male	10-14		1983	7543
	Male	10-14		1984	7496
	Male	10-14		1985	8825
	Male	10-14		1986	8633
	Male	10-14		1987	9431
	Male	10-14		1988	8585
	Male	10-14		1989	8486
	Male	10-14		1990	8640
	Male	10-14		1991	8558
	Male	10-14		1992	8950
	Male	10-14		1993	8801
	Male	10-14		1994	8881
	Male	10-14		1995	8458
	Male	10-14		1996	8884
	Male	10-14		1997	8821
	Male	10-14		1998	8933
	Male	10-14		1999	9304
	Male	10-14		2000	9973
	Male	10-14		2001	8763
	Male	10-14		2002	9349
	Male	10-14		2003	8752
	Male	10-14		2004	7940
	Male	10-14		2005	7840
	Male	10-14		2006	7453
	Male	10-14		2007	7256
	Male	10-14		2008	7283
	Male	10-14		2009	6904
	Male	10-14		2010	6473
	Female	15-19		1950	1836
	Female	15-19		1951	1810
	Female	15-19		1952	2306
	Female	15-19		1953	2516
	Female	15-19		1954	2463
	Female	15-19		1955	3241
	Female	15-19		1956	3337
	Female	15-19		1957	3533
	Female	15-19		1958	3739
	Female	15-19		1959	3951
	Female	15-19		1960	3981
	Female	15-19		1961	4469
	Female	15-19		1962	4673
	Female	15-19		1963	5238
	Female	15-19		1964	5477
	Female	15-19		1965	5502
	Female	15-19		1966	6116
	Female	15-19		1967	5619
	Female	15-19		1968	5580
	Female	15-19		1969	5612
	Female	15-19		1970	5381
	Female	15-19		1971	5229
	Female	15-19		1972	5516
	Female	15-19		1973	5644
	Female	15-19		1974	5537
	Female	15-19		1975	5601
	Female	15-19		1976	5503
	Female	15-19		1977	5995
	Female	15-19		1978	5661
	Female	15-19		1979	6020
	Female	15-19		1980	7412
	Female	15-19		1981	7859
	Female	15-19		1982	8083
	Female	15-19		1983	7224
	Female	15-19		1984	7005
	Female	15-19		1985	8097
	Female	15-19		1986	8056
	Female	15-19		1987	8864
	Female	15-19		1988	8855
	Female	15-19		1989	8408
	Female	15-19		1990	8396
	Female	15-19		1991	8203
	Female	15-19		1992	8540
	Female	15-19		1993	8334
	Female	15-19		1994	8594
	Female	15-19		1995	8427
	Female	15-19		1996	9098
	Female	15-19		1997	9014
	Female	15-19		1998	8758
	Female	15-19		1999	9127
	Female	15-19		2000	9532
	Female	15-19		2001	9029
	Female	15-19		2002	9208
	Female	15-19		2003	8797
	Female	15-19		2004	8637
	Female	15-19		2005	8320
	Female	15-19		2006	8027
	Female	15-19		2007	7689
	Female	15-19		2008	8062
	Female	15-19		2009	7401
	Female	15-19		2010	6886
	Male	15-19		1950	2497
	Male	15-19		1951	2744
	Male	15-19		1952	3206
	Male	15-19		1953	3368
	Male	15-19		1954	3696
	Male	15-19		1955	4525
	Male	15-19		1956	4769
	Male	15-19		1957	4853
	Male	15-19		1958	5314
	Male	15-19		1959	5738
	Male	15-19		1960	6036
	Male	15-19		1961	6418
	Male	15-19		1962	6915
	Male	15-19		1963	7203
	Male	15-19		1964	7519
	Male	15-19		1965	8139
	Male	15-19		1966	8633
	Male	15-19		1967	8320
	Male	15-19		1968	8385
	Male	15-19		1969	8566
	Male	15-19		1970	8243
	Male	15-19		1971	7658
	Male	15-19		1972	7955
	Male	15-19		1973	8512
	Male	15-19		1974	8569
	Male	15-19		1975	8511
	Male	15-19		1976	8625
	Male	15-19		1977	8995
	Male	15-19		1978	8713
	Male	15-19		1979	8766
	Male	15-19		1980	10810
	Male	15-19		1981	11822
	Male	15-19		1982	12111
	Male	15-19		1983	10404
	Male	15-19		1984	10126
	Male	15-19		1985	12294
	Male	15-19		1986	12084
	Male	15-19		1987	13201
	Male	15-19		1988	12439
	Male	15-19		1989	12348
	Male	15-19		1990	12436
	Male	15-19		1991	11904
	Male	15-19		1992	12888
	Male	15-19		1993	12245
	Male	15-19		1994	12448
	Male	15-19		1995	12222
	Male	15-19		1996	12685
	Male	15-19		1997	12619
	Male	15-19		1998	13324
	Male	15-19		1999	13692
	Male	15-19		2000	14274
	Male	15-19		2001	13094
	Male	15-19		2002	13201
	Male	15-19		2003	13062
	Male	15-19		2004	12146
	Male	15-19		2005	11886
	Male	15-19		2006	11703
	Male	15-19		2007	11305
	Male	15-19		2008	11782
	Male	15-19		2009	10842
	Male	15-19		2010	9949
	Female	20-24		1950	2414
	Female	20-24		1951	2818
	Female	20-24		1952	3011
	Female	20-24		1953	3243
	Female	20-24		1954	3375
	Female	20-24		1955	4185
	Female	20-24		1956	4246
	Female	20-24		1957	4333
	Female	20-24		1958	4643
	Female	20-24		1959	5003
	Female	20-24		1960	5110
	Female	20-24		1961	5009
	Female	20-24		1962	5271
	Female	20-24		1963	5765
	Female	20-24		1964	5960
	Female	20-24		1965	5853
	Female	20-24		1966	6071
	Female	20-24		1967	6556
	Female	20-24		1968	6828
	Female	20-24		1969	6993
	Female	20-24		1970	6865
	Female	20-24		1971	6652
	Female	20-24		1972	6830
	Female	20-24		1973	7298
	Female	20-24		1974	6750
	Female	20-24		1975	6837
	Female	20-24		1976	6823
	Female	20-24		1977	6935
	Female	20-24		1978	6808
	Female	20-24		1979	7127
	Female	20-24		1980	9240
	Female	20-24		1981	10268
	Female	20-24		1982	10521
	Female	20-24		1983	9281
	Female	20-24		1984	8903
	Female	20-24		1985	10767
	Female	20-24		1986	11003
	Female	20-24		1987	11512
	Female	20-24		1988	11286
	Female	20-24		1989	11423
	Female	20-24		1990	10792
	Female	20-24		1991	10990
	Female	20-24		1992	11818
	Female	20-24		1993	11381
	Female	20-24		1994	11786
	Female	20-24		1995	11190
	Female	20-24		1996	11825
	Female	20-24		1997	11783
	Female	20-24		1998	11768
	Female	20-24		1999	12307
	Female	20-24		2000	12692
	Female	20-24		2001	11548
	Female	20-24		2002	12475
	Female	20-24		2003	12393
	Female	20-24		2004	11314
	Female	20-24		2005	11064
	Female	20-24		2006	10969
	Female	20-24		2007	10671
	Female	20-24		2008	10676
	Female	20-24		2009	10267
	Female	20-24		2010	9739
	Male	20-24		1950	2917
	Male	20-24		1951	3529
	Male	20-24		1952	3840
	Male	20-24		1953	4270
	Male	20-24		1954	4334
	Male	20-24		1955	5614
	Male	20-24		1956	5522
	Male	20-24		1957	5758
	Male	20-24		1958	5879
	Male	20-24		1959	6392
	Male	20-24		1960	6539
	Male	20-24		1961	6863
	Male	20-24		1962	7342
	Male	20-24		1963	7741
	Male	20-24		1964	7733
	Male	20-24		1965	7903
	Male	20-24		1966	8493
	Male	20-24		1967	8875
	Male	20-24		1968	9164
	Male	20-24		1969	9684
	Male	20-24		1970	9701
	Male	20-24		1971	9628
	Male	20-24		1972	9805
	Male	20-24		1973	9856
	Male	20-24		1974	9789
	Male	20-24		1975	10179
	Male	20-24		1976	10045
	Male	20-24		1977	10355
	Male	20-24		1978	9963
	Male	20-24		1979	9964
	Male	20-24		1980	13006
	Male	20-24		1981	14204
	Male	20-24		1982	14348
	Male	20-24		1983	12340
	Male	20-24		1984	12506
	Male	20-24		1985	14732
	Male	20-24		1986	14641
	Male	20-24		1987	15648
	Male	20-24		1988	14816
	Male	20-24		1989	15111
	Male	20-24		1990	15098
	Male	20-24		1991	14762
	Male	20-24		1992	15371
	Male	20-24		1993	14668
	Male	20-24		1994	15524
	Male	20-24		1995	15285
	Male	20-24		1996	15292
	Male	20-24		1997	15414
	Male	20-24		1998	15688
	Male	20-24		1999	15998
	Male	20-24		2000	16864
	Male	20-24		2001	15298
	Male	20-24		2002	15774
	Male	20-24		2003	15679
	Male	20-24		2004	14892
	Male	20-24		2005	14419
	Male	20-24		2006	14340
	Male	20-24		2007	14379
	Male	20-24		2008	14961
	Male	20-24		2009	14052
	Male	20-24		2010	13433
	Female	25-29		1950	5007
	Female	25-29		1951	5414
	Female	25-29		1952	6084
	Female	25-29		1953	6408
	Female	25-29		1954	6280
	Female	25-29		1955	8060
	Female	25-29		1956	8150
	Female	25-29		1957	8180
	Female	25-29		1958	8462
	Female	25-29		1959	8878
	Female	25-29		1960	8721
	Female	25-29		1961	8885
	Female	25-29		1962	8993
	Female	25-29		1963	9720
	Female	25-29		1964	9351
	Female	25-29		1965	9361
	Female	25-29		1966	9931
	Female	25-29		1967	9808
	Female	25-29		1968	9981
	Female	25-29		1969	10476
	Female	25-29		1970	9838
	Female	25-29		1971	9928
	Female	25-29		1972	10727
	Female	25-29		1973	11242
	Female	25-29		1974	11556
	Female	25-29		1975	11905
	Female	25-29		1976	12226
	Female	25-29		1977	11917
	Female	25-29		1978	12030
	Female	25-29		1979	12086
	Female	25-29		1980	15469
	Female	25-29		1981	17349
	Female	25-29		1982	17632
	Female	25-29		1983	15652
	Female	25-29		1984	16547
	Female	25-29		1985	19250
	Female	25-29		1986	19601
	Female	25-29		1987	21303
	Female	25-29		1988	20439
	Female	25-29		1989	20145
	Female	25-29		1990	20015
	Female	25-29		1991	19785
	Female	25-29		1992	20673
	Female	25-29		1993	19564
	Female	25-29		1994	20484
	Female	25-29		1995	19776
	Female	25-29		1996	20759
	Female	25-29		1997	20116
	Female	25-29		1998	20526
	Female	25-29		1999	22162
	Female	25-29		2000	22236
	Female	25-29		2001	19609
	Female	25-29		2002	19914
	Female	25-29		2003	20515
	Female	25-29		2004	19034
	Female	25-29		2005	19160
	Female	25-29		2006	18500
	Female	25-29		2007	17505
	Female	25-29		2008	19706
	Female	25-29		2009	18834
	Female	25-29		2010	17883
	Male	25-29		1950	4268
	Male	25-29		1951	4757
	Male	25-29		1952	5366
	Male	25-29		1953	5836
	Male	25-29		1954	5861
	Male	25-29		1955	7829
	Male	25-29		1956	7858
	Male	25-29		1957	8154
	Male	25-29		1958	8279
	Male	25-29		1959	8784
	Male	25-29		1960	9228
	Male	25-29		1961	9243
	Male	25-29		1962	9292
	Male	25-29		1963	9546
	Male	25-29		1964	9820
	Male	25-29		1965	9878
	Male	25-29		1966	9963
	Male	25-29		1967	9845
	Male	25-29		1968	10492
	Male	25-29		1969	10849
	Male	25-29		1970	10553
	Male	25-29		1971	10465
	Male	25-29		1972	11194
	Male	25-29		1973	11652
	Male	25-29		1974	12089
	Male	25-29		1975	12847
	Male	25-29		1976	13166
	Male	25-29		1977	13558
	Male	25-29		1978	12491
	Male	25-29		1979	12715
	Male	25-29		1980	16129
	Male	25-29		1981	17656
	Male	25-29		1982	17662
	Male	25-29		1983	16449
	Male	25-29		1984	16220
	Male	25-29		1985	19226
	Male	25-29		1986	19848
	Male	25-29		1987	21419
	Male	25-29		1988	20103
	Male	25-29		1989	20890
	Male	25-29		1990	20653
	Male	25-29		1991	20007
	Male	25-29		1992	20658
	Male	25-29		1993	19529
	Male	25-29		1994	21119
	Male	25-29		1995	21087
	Male	25-29		1996	21871
	Male	25-29		1997	22068
	Male	25-29		1998	22054
	Male	25-29		1999	22743
	Male	25-29		2000	22730
	Male	25-29		2001	19033
	Male	25-29		2002	20150
	Male	25-29		2003	19452
	Male	25-29		2004	18820
	Male	25-29		2005	18080
	Male	25-29		2006	18311
	Male	25-29		2007	18101
	Male	25-29		2008	18757
	Male	25-29		2009	17702
	Male	25-29		2010	17625
	Female	30-34		1950	9138
	Female	30-34		1951	10190
	Female	30-34		1952	11396
	Female	30-34		1953	12494
	Female	30-34		1954	13266
	Female	30-34		1955	16276
	Female	30-34		1956	17137
	Female	30-34		1957	17068
	Female	30-34		1958	16861
	Female	30-34		1959	17612
	Female	30-34		1960	17780
	Female	30-34		1961	17948
	Female	30-34		1962	17985
	Female	30-34		1963	18601
	Female	30-34		1964	18206
	Female	30-34		1965	18085
	Female	30-34		1966	18279
	Female	30-34		1967	17778
	Female	30-34		1968	18164
	Female	30-34		1969	18267
	Female	30-34		1970	17305
	Female	30-34		1971	17638
	Female	30-34		1972	17946
	Female	30-34		1973	19338
	Female	30-34		1974	19677
	Female	30-34		1975	19433
	Female	30-34		1976	19606
	Female	30-34		1977	20822
	Female	30-34		1978	21392
	Female	30-34		1979	22623
	Female	30-34		1980	28392
	Female	30-34		1981	32363
	Female	30-34		1982	33627
	Female	30-34		1983	30018
	Female	30-34		1984	30976
	Female	30-34		1985	35767
	Female	30-34		1986	36497
	Female	30-34		1987	38619
	Female	30-34		1988	38833
	Female	30-34		1989	39711
	Female	30-34		1990	39421
	Female	30-34		1991	38968
	Female	30-34		1992	40382
	Female	30-34		1993	39506
	Female	30-34		1994	41212
	Female	30-34		1995	40402
	Female	30-34		1996	41445
	Female	30-34		1997	40080
	Female	30-34		1998	39893
	Female	30-34		1999	41434
	Female	30-34		2000	41174
	Female	30-34		2001	37136
	Female	30-34		2002	38919
	Female	30-34		2003	38123
	Female	30-34		2004	35437
	Female	30-34		2005	35264
	Female	30-34		2006	34390
	Female	30-34		2007	33964
	Female	30-34		2008	35462
	Female	30-34		2009	34044
	Female	30-34		2010	32778
	Male	30-34		1950	5620
	Male	30-34		1951	6494
	Male	30-34		1952	7230
	Male	30-34		1953	8011
	Male	30-34		1954	8488
	Male	30-34		1955	11129
	Male	30-34		1956	11480
	Male	30-34		1957	11800
	Male	30-34		1958	12479
	Male	30-34		1959	13353
	Male	30-34		1960	13622
	Male	30-34		1961	13937
	Male	30-34		1962	13835
	Male	30-34		1963	14699
	Male	30-34		1964	14473
	Male	30-34		1965	14476
	Male	30-34		1966	14679
	Male	30-34		1967	14249
	Male	30-34		1968	14884
	Male	30-34		1969	14913
	Male	30-34		1970	14497
	Male	30-34		1971	13854
	Male	30-34		1972	14297
	Male	30-34		1973	15655
	Male	30-34		1974	15917
	Male	30-34		1975	16439
	Male	30-34		1976	16027
	Male	30-34		1977	17327
	Male	30-34		1978	17346
	Male	30-34		1979	17954
	Male	30-34		1980	23174
	Male	30-34		1981	26562
	Male	30-34		1982	26971
	Male	30-34		1983	24072
	Male	30-34		1984	24580
	Male	30-34		1985	28391
	Male	30-34		1986	28446
	Male	30-34		1987	31868
	Male	30-34		1988	31760
	Male	30-34		1989	32376
	Male	30-34		1990	32370
	Male	30-34		1991	31675
	Male	30-34		1992	32958
	Male	30-34		1993	32079
	Male	30-34		1994	34349
	Male	30-34		1995	33636
	Male	30-34		1996	34367
	Male	30-34		1997	33856
	Male	30-34		1998	33727
	Male	30-34		1999	34540
	Male	30-34		2000	34811
	Male	30-34		2001	28656
	Male	30-34		2002	30752
	Male	30-34		2003	30235
	Male	30-34		2004	27313
	Male	30-34		2005	26913
	Male	30-34		2006	26844
	Male	30-34		2007	25409
	Male	30-34		2008	26810
	Male	30-34		2009	25511
	Male	30-34		2010	24614
	Female	35-39		1950	18320
	Female	35-39		1951	20412
	Female	35-39		1952	21642
	Female	35-39		1953	21741
	Female	35-39		1954	21835
	Female	35-39		1955	27099
	Female	35-39		1956	27842
	Female	35-39		1957	28121
	Female	35-39		1958	30953
	Female	35-39		1959	33640
	Female	35-39		1960	34400
	Female	35-39		1961	34714
	Female	35-39		1962	34158
	Female	35-39		1963	35195
	Female	35-39		1964	34785
	Female	35-39		1965	33659
	Female	35-39		1966	35001
	Female	35-39		1967	34383
	Female	35-39		1968	34500
	Female	35-39		1969	34428
	Female	35-39		1970	32516
	Female	35-39		1971	31558
	Female	35-39		1972	31762
	Female	35-39		1973	34601
	Female	35-39		1974	34488
	Female	35-39		1975	33485
	Female	35-39		1976	34243
	Female	35-39		1977	35556
	Female	35-39		1978	33990
	Female	35-39		1979	35258
	Female	35-39		1980	44290
	Female	35-39		1981	46732
	Female	35-39		1982	49228
	Female	35-39		1983	47495
	Female	35-39		1984	51194
	Female	35-39		1985	59670
	Female	35-39		1986	64384
	Female	35-39		1987	66972
	Female	35-39		1988	68225
	Female	35-39		1989	68981
	Female	35-39		1990	70394
	Female	35-39		1991	69454
	Female	35-39		1992	72187
	Female	35-39		1993	71315
	Female	35-39		1994	75333
	Female	35-39		1995	74657
	Female	35-39		1996	76499
	Female	35-39		1997	75660
	Female	35-39		1998	75911
	Female	35-39		1999	77224
	Female	35-39		2000	78075
	Female	35-39		2001	70442
	Female	35-39		2002	70540
	Female	35-39		2003	69945
	Female	35-39		2004	64203
	Female	35-39		2005	62393
	Female	35-39		2006	64240
	Female	35-39		2007	61110
	Female	35-39		2008	63340
	Female	35-39		2009	60777
	Female	35-39		2010	58496
	Male	35-39		1950	10230
	Male	35-39		1951	11556
	Male	35-39		1952	12300
	Male	35-39		1953	12883
	Male	35-39		1954	12642
	Male	35-39		1955	15757
	Male	35-39		1956	16514
	Male	35-39		1957	16501
	Male	35-39		1958	18656
	Male	35-39		1959	20239
	Male	35-39		1960	21396
	Male	35-39		1961	21396
	Male	35-39		1962	22894
	Male	35-39		1963	23786
	Male	35-39		1964	24433
	Male	35-39		1965	24728
	Male	35-39		1966	25464
	Male	35-39		1967	24992
	Male	35-39		1968	25808
	Male	35-39		1969	26340
	Male	35-39		1970	24932
	Male	35-39		1971	24023
	Male	35-39		1972	24079
	Male	35-39		1973	26497
	Male	35-39		1974	26221
	Male	35-39		1975	25951
	Male	35-39		1976	26790
	Male	35-39		1977	27454
	Male	35-39		1978	27131
	Male	35-39		1979	27271
	Male	35-39		1980	35040
	Male	35-39		1981	37372
	Male	35-39		1982	38487
	Male	35-39		1983	36629
	Male	35-39		1984	39589
	Male	35-39		1985	47988
	Male	35-39		1986	51155
	Male	35-39		1987	56053
	Male	35-39		1988	54144
	Male	35-39		1989	55704
	Male	35-39		1990	56660
	Male	35-39		1991	57017
	Male	35-39		1992	58929
	Male	35-39		1993	57826
	Male	35-39		1994	60220
	Male	35-39		1995	59613
	Male	35-39		1996	59418
	Male	35-39		1997	57989
	Male	35-39		1998	57754
	Male	35-39		1999	60747
	Male	35-39		2000	61282
	Male	35-39		2001	50185
	Male	35-39		2002	51603
	Male	35-39		2003	49890
	Male	35-39		2004	46007
	Male	35-39		2005	44391
	Male	35-39		2006	44595
	Male	35-39		2007	41657
	Male	35-39		2008	44379
	Male	35-39		2009	41265
	Male	35-39		2010	39628
	Female	40-44		1950	30645
	Female	40-44		1951	33028
	Female	40-44		1952	37313
	Female	40-44		1953	39388
	Female	40-44		1954	40375
	Female	40-44		1955	50045
	Female	40-44		1956	48375
	Female	40-44		1957	47407
	Female	40-44		1958	47691
	Female	40-44		1959	48106
	Female	40-44		1960	49706
	Female	40-44		1961	51033
	Female	40-44		1962	53124
	Female	40-44		1963	57391
	Female	40-44		1964	58922
	Female	40-44		1965	58384
	Female	40-44		1966	61115
	Female	40-44		1967	60803
	Female	40-44		1968	59525
	Female	40-44		1969	60738
	Female	40-44		1970	58159
	Female	40-44		1971	56737
	Female	40-44		1972	57191
	Female	40-44		1973	60111
	Female	40-44		1974	59775
	Female	40-44		1975	58736
	Female	40-44		1976	57651
	Female	40-44		1977	59472
	Female	40-44		1978	57530
	Female	40-44		1979	57528
	Female	40-44		1980	77702
	Female	40-44		1981	86933
	Female	40-44		1982	87983
	Female	40-44		1983	77509
	Female	40-44		1984	78690
	Female	40-44		1985	85950
	Female	40-44		1986	87621
	Female	40-44		1987	92109
	Female	40-44		1988	95962
	Female	40-44		1989	102057
	Female	40-44		1990	108672
	Female	40-44		1991	112289
	Female	40-44		1992	116289
	Female	40-44		1993	116035
	Female	40-44		1994	121107
	Female	40-44		1995	120060
	Female	40-44		1996	123583
	Female	40-44		1997	122084
	Female	40-44		1998	125023
	Female	40-44		1999	130463
	Female	40-44		2000	132348
	Female	40-44		2001	121161
	Female	40-44		2002	124558
	Female	40-44		2003	123702
	Female	40-44		2004	114259
	Female	40-44		2005	112215
	Female	40-44		2006	111904
	Female	40-44		2007	105828
	Female	40-44		2008	109975
	Female	40-44		2009	103771
	Female	40-44		2010	98934
	Male	40-44		1950	18897
	Male	40-44		1951	21069
	Male	40-44		1952	24066
	Male	40-44		1953	25431
	Male	40-44		1954	26180
	Male	40-44		1955	30816
	Male	40-44		1956	30817
	Male	40-44		1957	29544
	Male	40-44		1958	31153
	Male	40-44		1959	31373
	Male	40-44		1960	31930
	Male	40-44		1961	33529
	Male	40-44		1962	34781
	Male	40-44		1963	37885
	Male	40-44		1964	41117
	Male	40-44		1965	41314
	Male	40-44		1966	43652
	Male	40-44		1967	44473
	Male	40-44		1968	46313
	Male	40-44		1969	48328
	Male	40-44		1970	47381
	Male	40-44		1971	46444
	Male	40-44		1972	46706
	Male	40-44		1973	50338
	Male	40-44		1974	50455
	Male	40-44		1975	50192
	Male	40-44		1976	49976
	Male	40-44		1977	50856
	Male	40-44		1978	49554
	Male	40-44		1979	49217
	Male	40-44		1980	71259
	Male	40-44		1981	81885
	Male	40-44		1982	82712
	Male	40-44		1983	71903
	Male	40-44		1984	70752
	Male	40-44		1985	80512
	Male	40-44		1986	80559
